,model,phase_strategy,bias,threshold,lr,avg_error,trained_weights,initial_weights,neuron_outputs
19,HSGS,original,True,0.8,0.1,0.25,"[0.5384092314408935, 0.8234651778309412, 0.9, 0.9]","[0.4384092314408935, 0.7234651778309412]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
20,HSGS,original,False,0.1,0.02,0.0,"[0.4384092314408935, 0.7234651778309412]","[0.4384092314408935, 0.7234651778309412]","[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]"
21,HSGS,original,True,0.1,0.02,0.75,"[0.4584092314408935, 0.7434651778309412, 1.02, 1.02]","[0.4384092314408935, 0.7234651778309412]","[0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1]"
22,HSGS,original,False,0.1,0.1,0.0,"[0.4384092314408935, 0.7234651778309412]","[0.4384092314408935, 0.7234651778309412]","[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]"
23,HSGS,original,True,0.1,0.1,0.75,"[0.5384092314408935, 0.8234651778309412, 1.1, 1.1]","[0.4384092314408935, 0.7234651778309412]","[0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1]"
24,HSGS,original,False,0.3,0.02,0.0,"[0.4384092314408935, 0.7234651778309412]","[0.4384092314408935, 0.7234651778309412]","[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]"
25,HSGS,original,True,0.3,0.02,0.25,"[0.4584092314408935, 0.7434651778309412, 0.98, 0.98]","[0.4384092314408935, 0.7234651778309412]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
26,HSGS,original,False,0.3,0.1,0.0,"[0.4384092314408935, 0.7234651778309412]","[0.4384092314408935, 0.7234651778309412]","[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]"
27,HSGS,original,True,0.3,0.1,0.25,"[0.5384092314408935, 0.8234651778309412, 0.9, 0.9]","[0.4384092314408935, 0.7234651778309412]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
28,HSGS,original,False,0.5,0.02,0.0,"[0.4384092314408935, 0.7234651778309412]","[0.4384092314408935, 0.7234651778309412]","[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]"
29,HSGS,original,True,0.5,0.02,0.25,"[0.4584092314408935, 0.7434651778309412, 0.98, 0.98]","[0.4384092314408935, 0.7234651778309412]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
30,HSGS,original,False,0.5,0.1,0.0,"[0.4384092314408935, 0.7234651778309412]","[0.4384092314408935, 0.7234651778309412]","[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]"
31,HSGS,original,True,0.5,0.1,0.25,"[0.5384092314408935, 0.8234651778309412, 0.9, 0.9]","[0.4384092314408935, 0.7234651778309412]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
32,HSGS,original,False,0.7,0.02,0.0,"[0.4384092314408935, 0.7234651778309412]","[0.4384092314408935, 0.7234651778309412]","[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]"
33,HSGS,original,True,0.7,0.02,0.25,"[0.4584092314408935, 0.7434651778309412, 0.98, 0.98]","[0.4384092314408935, 0.7234651778309412]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
34,HSGS,original,False,0.7,0.1,0.0,"[0.4384092314408935, 0.7234651778309412]","[0.4384092314408935, 0.7234651778309412]","[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]"
35,HSGS,original,True,0.7,0.1,0.25,"[0.5384092314408935, 0.8234651778309412, 0.9, 0.9]","[0.4384092314408935, 0.7234651778309412]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
36,HSGS,original,False,0.8,0.02,0.0,"[0.4384092314408935, 0.7234651778309412]","[0.4384092314408935, 0.7234651778309412]","[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]"
37,HSGS,original,True,0.8,0.02,0.25,"[0.4584092314408935, 0.7434651778309412, 0.98, 0.98]","[0.4384092314408935, 0.7234651778309412]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
38,HSGS,original,False,0.8,0.1,0.0,"[0.4384092314408935, 0.7234651778309412]","[0.4384092314408935, 0.7234651778309412]","[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]"
39,HSGS,original,True,0.8,0.1,0.25,"[0.5384092314408935, 0.8234651778309412, 0.9, 0.9]","[0.4384092314408935, 0.7234651778309412]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
