,model,phase_strategy,bias,threshold,lr,avg_error,trained_weights,initial_weights,neuron_outputs
1134,phase-encoding,angleradius,True,0.8,0.1,0.0,"[0.38617052840929467, 0.18491014727036162, -0.25663706143591725, 0.8429203673205103, 0.6000000000000001, 0.8952802448803403]","[0.6690132408839138, 0.4677528597449807]","[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]"
1135,HSGS,angleradius,True,0.8,0.1,0.5,"[0.6690132408839138, 0.4677528597449807, 4.999999999999999, 4.999999999999999]","[0.6690132408839138, 0.4677528597449807]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1136,phase-encoding,angleradius,False,0.9,0.01,0.25,"[0.13161208718213807, 0.16930155765394994, 0.4625988462982256, 1.0157079632679489]","[0.6690132408839138, 0.4677528597449807]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
1137,HSGS,angleradius,False,0.9,0.01,0.5,"[0.6690132408839138, 0.4677528597449807]","[0.6690132408839138, 0.4677528597449807]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1138,phase-encoding,angleradius,True,0.9,0.01,0.5,"[0.10332781593467616, -0.0979325652042575, 0.6858407346410225, 0.6858407346410225, 0.19999999999999937, 0.7905604897606802]","[0.6690132408839138, 0.4677528597449807]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1139,HSGS,angleradius,True,0.9,0.01,0.5,"[0.6690132408839138, 0.4677528597449807, 1.4000000000000004, 1.4000000000000004]","[0.6690132408839138, 0.4677528597449807]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1140,phase-encoding,angleradius,False,0.9,0.02,0.25,"[-0.03809354030263399, -0.05060992809733539, 0.2928932188134522, 1.2356194490192332]","[0.6690132408839138, 0.4677528597449807]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
1141,HSGS,angleradius,False,0.9,0.02,0.5,"[0.6690132408839138, 0.4677528597449807]","[0.6690132408839138, 0.4677528597449807]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1142,phase-encoding,angleradius,True,0.9,0.02,0.0,"[0.04675927343975173, -0.15450110769918132, 0.24601776313844861, 0.6544248081051223, 0.11999999999999966, 0.7696165387367482]","[0.6690132408839138, 0.4677528597449807]","[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]"
1143,HSGS,angleradius,True,0.9,0.02,0.5,"[0.6690132408839138, 0.4677528597449807, 1.8000000000000007, 1.8000000000000007]","[0.6690132408839138, 0.4677528597449807]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1144,phase-encoding,angleradius,False,0.9,0.05,0.25,"[0.03261713781602091, -0.9852337425402986, 0.3636038969321074, 2.2173671532660455]","[0.6690132408839138, 0.4677528597449807]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
1145,HSGS,angleradius,False,0.9,0.05,0.5,"[0.6690132408839138, 0.46775285974498076]","[0.6690132408839138, 0.4677528597449807]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1146,phase-encoding,angleradius,True,0.9,0.05,0.0,"[0.03261713781602091, -0.16864324332291225, 0.25387174477242413, 0.6465708264711483, 0.10000000000000014, 0.7643805509807652]","[0.6690132408839138, 0.4677528597449807]","[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]"
1147,HSGS,angleradius,True,0.9,0.05,0.5,"[0.6690132408839138, 0.46775285974498076, 2.9999999999999973, 2.9999999999999973]","[0.6690132408839138, 0.4677528597449807]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
